id,manufacturer_id,dtc,description
2961,9,P1851,Brake Band Apply Solenoid Performance
2962,9,P1370,IC 4X Reference Circuit Too Many Pulses
2963,9,P1562,Cruise Vacuum Solenoid
2964,9,P1315,Ignition Coil 4 Primary Feedback Circuit
2965,9,P1547,A/C System Performance Degraded
2966,9,P1529,Heated Windshield Request Problem
2967,9,P1286,Accelerator Pedal Position Sensor 3 Circuit Performance
2968,9,P1658,Starter Enable Relay Control Circuit
2969,9,P1335,CKP Circuit
2970,9,P1632,Theft Deterrent Fuel Disable Signal Received
2971,9,P1530,Throttle Actuator Control (TAC) Module Internal Circuit
2972,9,P1873,TCC Stator Temp. Switch Circuit Low
2973,9,P1575,Extended Travel Brake Switch Circuit
2974,9,P1374,3X Reference Circuit
2975,9,P1528,Governor
2976,9,P1366,IC Cylinder 6 Not Toggling After Enable
2977,9,P1692,Coolant Gage Circuit High Voltage
2978,9,P1117,Engine Coolant Temp. Signal Out-Of-Range Low
2979,9,P1818,TFP Valve Position Sw. - Drive Without Drive Ratio
2980,9,P1188,EOT Sensor Ckt. High Voltage
2981,9,P1106,Manifold Absolute Pressure (MAP) Sensor Circuit Intermittent High Voltage
2982,9,P1115,Engine Coolant Temperature (ECT) Sensor CircuitIntermittent High Voltage
2983,9,P1105,Secondary Vacuum Sensor Circuit
2984,9,P1433,Fuel Level Sensor 2 Circuit High Voltage
2985,9,P1740,Torque Reduction Signal Circuit
2986,9,P1612,Loss of IPM Serial Data
2987,9,P1107,Manifold Absolute Pressure (MAP) Sensor Circuit Intermittent Low Voltage
2988,9,P1510,Throttle Control System Performance - Throttle LimitationActive
2989,9,P1540,Air Conditioning (A/C) Refrigerant Overpressure - AirConditioning (A/C) Disabled
2990,9,P1228,Injector Circuit Cylinder 3 Intermittent
2991,9,P1278,Accelerator Pedal Position Sensor 1 Circuit High Voltage
2992,9,P1121,Throttle Position (TP) Sensor Circuit Intermittent HighVoltage
2993,9,P1844,Torque Reduction Signal Circuit Desired By TCM
2994,9,P1509,Idle Speed High - Idle Air Control (IAC) System NotResponding
2995,9,P1357,IC Output High/Pulse Detected when GND_Cyl. 7
2996,9,P1601,Serial Comm. Problem With Device 1
2997,9,P1240,Injector Circuit Cylinder 7 Intermittent
2998,9,P1245,Intake Plenum Switchover Valve
2999,9,P1860,TCC PWM Solenoid Circuit Electrical
3000,9,P1564,Vehicle Acceleration Too High - Cruise Control Disabled
3001,9,P1288,Accelerator Pedal Position Sensor 3 Circuit High Voltage
3002,9,P1276,Accelerator Pedal Position Sensor 1 Circuit Performance
3003,9,P1359,Ignition Coil Group 1 Control Circuit
3004,9,P1682,Driver 5 Line 2
3005,9,P1114,Engine Coolant Temperature (ECT) Sensor CircuitIntermittent Low Voltage
3006,9,P1576,BBV Sensor Ckt. High Voltage
3007,9,P1483,Engine Cooling System Performance
3008,9,P1271,Accelerator Pedal Position (APP) Sensor 1-2 Correlation
3009,9,P1673,Engine Hot Lamp Control Circuit
3010,9,P1380,Misfire Detected - Rough Road Data Not Available
3011,9,P1864,Torque Converter Clutch Circuit
3012,9,P1270,Accelerator Pedal Position Sensor A/D Converter Error
3013,9,P1322,EI System or Ignition Control Extra or Missing
3014,9,P1346,Intake Camshaft Position [CMP] Sensor System Performance
3015,9,P1566,Engine RPM Too High - Cruise Control Disabled
3016,9,P1667,Reverse Inhibit Solenoid Control Circuit
3017,9,P1305,Ignition Coil 2 Primary Feedback Circuit
3018,9,P1572,ASR Active Circuit Low Too Long
3019,9,P1421,Intake Air Low Pressure Switch Circuit High Voltage
3020,9,P1810,TFP Valve Position Switch Circuit
3021,9,P1154,HO2S Transition Time Ratio Bank 2 Sensor 1
3022,9,P1887,TCC Release Switch Circuit
3023,9,P1541,A/C High Side Over Temperature
3024,9,P1654,Cruise Control Inhibit Output Circuit
3025,9,P1657,1-4 Upshift Solenoid Control Circuit
3026,9,P1418,Secondary Air Injection System Relay A Control CircuitHigh
3027,9,P1801,Performance Selector Switch Failure
3028,9,P1189,Engine Oil Pressure (EOP) Switch Circuit
3029,9,P1391,Wheel Speed Sensor 1 - G - Sensor Circuit Performance
3030,9,P1356,IC Output High/Pulse Detected when GND_Cyl. 6
3031,9,P1624,Customer Snapshot Requested - Data Available
3032,9,P1578,BBV Sensor Ckt. Low Vacuum
3033,9,P1480,Cooling Fan 1 Control Circuit High
3034,9,P1815,Transmission Range Switch - Start In Wrong Range
3035,9,P1221,Fuel Pump Secondary Circuit Low
3036,9,P1837,Kick-Down Switch Failed Short
3037,9,P1743,TP Signal from ECM
3038,9,P1581,Cruise Move Circuit High Voltage
3039,9,P1392,Wheel Speed Sensor 1 - G - Sensor Circuit Low Voltage
3040,9,P1779,Engine Torque Delivered to TCM Signal
3041,9,P1559,Cruise Control Power Management Mode
3042,9,P1626,Theft Deterrent Fuel Enable Signal Not Received
3043,9,P1643,Engine Speed Output Circuit
3044,9,P1511,Throttle Control System - Backup System Performance
3045,9,P1171,Fuel System Lean During Acceleration
3046,9,P1158,HO2S Bank 2 Sensor 2 Rich or High Voltage
3047,9,P1191,Intake Air Duct Air Leak
3048,9,P1109,Secondary Port Throttle System
3049,9,P1144,HO2S Bank 1 Sensor 3 Rich or High Voltage
3050,9,P1416,Secondary Air Injection (AIR) System Bank 2
3051,9,P1793,Transmission Control Module Stack Overrun
3052,9,P1582,Cruise Direction Circuit Low Voltage
3053,9,P1122,Throttle Position (TP) Sensor Circuit Intermittent LowVoltage
3054,9,P1032,HO2S Heater Warm Up Control Circuit Banks 1 and 2 Sensor 1
3055,9,P1285,Accelerator Pedal Position Sensor 3 Circuit
3056,9,P1614,Loss of RIM Serial Data
3057,9,P1693,Tachometer Circuit Low Voltage
3058,9,P1833,A/T Solenoids Power Circuit - Low Voltage
3059,9,P1141,HO2S Heater Control Circuit Bank 1 Sensor 2
3060,9,P1587,Cruise Control Clutch Control Circuit Low
3061,9,P1377,IC Cam Pulse To 4X Reference Pulse
3062,9,P1225,Injector Circuit Cylinder 2 Intermittent
3063,9,P1606,Serial Communication Problem With Device 6
3064,9,P1527,Transmission Range to Pressure Switch Correlation
3065,9,P1537,A/C Request Circuit Low Voltage
3066,9,P1132,HO2S Circuit Low Variance Bank 2 Sensor 1
3067,9,P1376,Ignition Ground Circuit
3068,9,P1650,Control Module Output B Circuit
3069,9,P1850,Brake Band Apply Solenoid Circuit
3070,9,P1621,Control Module Long Term Memory Performance
3071,9,P1368,IC Cylinder 8 Not Toggling After Enable
3072,9,P1814,Torque Converter Overstressed
3073,9,P1274,Injectors Wired Incorrectly
3074,9,P1520,Transmission Range Switch Circuit
3075,9,P1800,TCM Power Relay Control Circuit
3076,9,P1250,Early Fuel Evaporation Heater Circuit
3077,9,P1375,IC 24X Reference Circuit High Voltage
3078,9,P1617,Engine Oil Level Switch Circuit
3079,9,P1640,Driver-1-Input High Voltage
3080,9,P1222,Injector Control Circuit Intermittent
3081,9,P1323,IC 24X Reference Circuit Low Frequency
3082,9,P1791,Transmission Control Module Loop
3083,9,P1835,Kick-Down Switch Circuit
3084,9,P1275,Accelerator Pedal Position (APP) Sensor 1 Circuit
3085,9,P1345,Crankshaft Position (CKP)-Camshaft Position (CMP) Correlation
3086,9,P1155,HO2S Lean Mean Bank 2 Sensor 1
3087,9,P1156,HO2S Rich Mean Bank 2 Sensor 1
3088,9,P1282,Accelerator Pedal Position Sensor 2 Circuit Low Voltage
3089,9,P1358,IC Output High/Pulse Detected when GND_Cyl. 8
3090,9,P1684,Driver 5 Line 4
3091,9,P1125,APP System
3092,9,P1243,Injector Circuit Cylinder 8 Intermittent
3093,9,P1161,HO2S Heater Control Circuit Bank 2 Sensor 2
3094,9,P1336,Crankshaft Position (CKP) System Variation Not Learned
3095,9,P1131,HO2S Circuit Low Variance Bank 1 Sensor 2
3096,9,P1143,HO2S Bank 1 Sensor 3 Lean System or Low Voltage
3097,9,P1893,Engine Torque Signal Low Voltage
3098,9,P1515,Electronic Throttle System Throttle Position
3099,9,P1390,Wheel Speed Sensor 1 - G - Sensor Circuit
3100,9,P1111,Intake Air Temperature (IAT) Sensor Circuit Intermittent High Voltage
3101,9,P1560,Transaxle Not in Drive - Cruise Control Disabled
3102,9,P1118,Engine Coolant Temp. Signal Out-Of-Range High
3103,9,P1281,Accelerator Pedal Position Sensor 2 Circuit Performance
3104,9,P1280,Accelerator Pedal Position (APP) Sensor 2 Circuit
3105,9,P1185,Engine Oil Temperature Circuit
3106,9,P1272,Accelerator Pedal Position Sensor 2
3107,9,P1637,Generator L-Terminal Circuit
3108,9,P1603,Loss of SDM Serial Data
3109,9,P1633,Ignition 0 Switch Circuit
3110,9,P1615,Loss of VTD Serial Data
3111,9,P1868,Transmission Fluid Life
3112,9,P1660,Cooling Fan Control Circuits
3113,9,P1675,EVAP Vent Solenoid Control Circuit
3114,9,P1574,Stoplamp Switch Circuit
3115,9,P1260,Last Test Failed Failed SCC ENTER:More Info.
3116,9,P1526,Minimum Throttle Position Not Learned
3117,9,P1517,Electronic Throttle Module
3118,9,P1165,HO2S Cross Counts Bank 2 Sensor 3
3119,9,P1136,HO2S Rich Mean Bank 1 Sensor 1
3120,9,P1140,HO2S Transition Time Ratio Bank 1 Sensor 2
3121,9,P1812,Transmission Over Temperature Condition
3122,9,P1119,ECT Signal Out-Of-Range With TFT Sensor
3123,9,P1655,EVAP Purge Solenoid Control Circuit
3124,9,P1363,IC Cylinder 3 Not Toggling After Enable
3125,9,P1170,Bank to Bank Fuel TrimOffset
3126,9,P1524,Throttle Closed Position Performance
3127,9,P1108,BARO to MAP Sensor Comparison Too High
3128,9,P1503,Theft Deterrent Fuel Enable Signal Not Correct
3129,9,P1665,Driver 3 Line 5
3130,9,P1600,TCM Internal Watchdog Operation
3131,9,P1795,CAN Bus - Throttle Body Position
3132,9,P1508,Idle Speed Low - Idle Air Control (IAC) System NotResponding
3133,9,P1816,TFP Valve Position Sw. - Park/Neu. With Drive Ratio
3134,9,P1607,Serial Communication Problem With Device 7
3135,9,P1780,Park/Neutral Position [PNP] Switch Circuit
3136,9,P1874,TCC Stator Temp. Switch Circuit High
3137,9,P1661,MIL Control Circuit
3138,9,P1638,Generator F-Terminal Circuit
3139,9,P1680,Driver 5
3140,9,P1555,Electronic Variable Orifice Output
3141,9,P1544,A/C Refrigerant Condition Very Low
3142,9,P1623,Transmission Temp Pull-Up Resistor
3143,9,P1613,Loss of DIM Serial Data
3144,9,P1523,Throttle Closed Position Performance
3145,9,P1137,HO2S Bank 1 Sensor 2 Lean System or Low Voltage
3146,9,P1823,Internal Mode Switch Circuit P Low
3147,9,P1627,A/D Performance
3148,9,P1670,Driver 4
3149,9,P1201,(Alt. Fuel) Gas Mass Sensor Circuit Range/Performance
3150,9,P1663,Oil Life Lamp Control Circuit
3151,9,P1822,Internal Mode Switch Circuit B High
3152,9,P1631,Theft Deterrent Start Enable Signal Not Correct
3153,9,P1586,Cruise Control Brake Switch 2 Circuit
3154,9,P1647,Driver 1 Line 7
3155,9,P1656,Driver 2 Line 6
3156,9,P1258,Engine Coolant Overtemperature - Protection Mode Active
3157,9,P1687,Driver 5 Line 7
3158,9,P1558,Cruise Control Servo Indicates Low
3159,9,P1804,Ground Control Relay
3160,9,P1831,PC Solenoid Power Circuit - Low Voltage
3161,9,P1629,Theft Deterrent System - Cranking Signal
3162,9,P1569,Cruise Servo Stroke High While not in Cruise
3163,9,P1133,HO2S Insufficient Switching Bank 1 Sensor 1
3164,9,P1518,Electronic Throttle Module to PCM Communication
3165,9,P1561,Cruise Vent Solenoid
3166,9,P1500,Starter Signal Circuit
3167,9,P1367,IC Cylinder 7 Not Toggling After Enable
3168,9,P1700,Transmission Control Module (TCM) Requested MILIllumination
3169,9,P1820,Internal Mode Switch Circuit A Low
3170,9,P1843,1-2 Shift Solenoid Circuit High Voltage
3171,9,P1842,1-2 Shift Solenoid Circuit Low Voltage
3172,9,P1216,Fuel Solenoid Response Time Too Short
3173,9,P1588,Cruise Control Clutch Control Circuit High
3174,9,P1689,Delivered Torque Circuit Fault
3175,9,P1535,A/C High Side Temperature Sensor Circuit
3176,9,P1652,Powertrain Induced Chassis Pitch Output Circuit
3177,9,P1409,EGR Vacuum System Leak
3178,9,P1681,Driver 5 Line 1
3179,9,P1585,Cruise Control Inhibit Output Circuit
3180,9,P1139,HO2S Insuff. Switching Bank 1 Sensor 2
3181,9,P1577,BBV Sensor Ckt. Low Voltage
3182,9,P1163,HO2S Bank 2 Sensor 3 Lean System or Low Voltage
3183,9,P1423,Intake Air High Pressure Switch Circuit High Voltage
3184,9,P1645,Evaporative Emission (EVAP) Vent Solenoid Contorl Circuit
3185,9,P1215,Ground Fault Detection Indicated
3186,9,P1362,IC Cylinder 2 Not Toggling After Enable
3187,9,P1153,HO2S Insufficient Switching Bank 2 Sensor 1
3188,9,P1580,Cruise Move Circuit Low Voltage
3189,9,P1636,PCM Stack Overrun
3190,9,P1200,Injector Control Circuit
3191,9,P1676,Driver 4 Line 6
3192,9,P1538,A/C Request Circuit High Voltage
3193,9,P1145,HO2S Cross Counts Bank 1 Sensor 3
3194,9,P1853,Brake Band Apply Solenoid High Voltage
3195,9,P1287,Accelerator Pedal Position Sensor 3 Circuit Low Voltage
3196,9,P1619,Engine Oil Life Monitor Reset Circuit
3197,9,P1420,Intake Air Low Pressure Switch Circuit Low Voltage
3198,9,P1220,Throttle Position (TP) Sensor 2 Circuit
3199,9,P1583,Cruise Direction CircuitHigh Voltage
3200,9,P1548,A/C Recirculation Circuit
3201,9,P1622,Cylinder Select
3202,9,P1519,Throttle Actuator Control (TAC) Module Internal Circuit
3203,9,P1672,Low Engine Oil Level Lamp Control Circuit
3204,9,P1817,TFP Valve Position Sw. - Reverse With Drive Ratio
3205,9,P1516,Throttle Actuator Control (TAC) Module Throttle ActuatorPosition Performance
3206,9,P1219,Throttle Position Sensor Reference Voltage
3207,9,P1441,Evaporative Emission (EVAP) System Flow During Non-Purge
3208,9,P1895,TCM to ECM Torque Reduction Circuit
3209,9,P1324,Crank RPM Too Low
3210,9,P1187,EOT Sensor Ckt. Low Voltage
3211,9,P1321,Electronic Ignition System Fault Line
3212,9,P1584,Cruise Control Disabled
3213,9,P1826,Internal Mode Switch Circuit C - High
3214,9,P1894,Engine Torque Signal High Voltage
3215,9,P1662,Cruise Lamp Control Circuit
3216,9,P1565,Cruise Servo Position Sensor
3217,9,P1845,2-3 Shift Solenoid Circuit Low Voltage
3218,9,P1546,A/C Clutch Status Circuit Low Voltage
3219,9,P1393,Wheel Speed Sensor 1 - G - Sensor Circuit High Voltage
3220,9,P1579,P/N to D/R at High Throttle Angle - Power Reduction ModeActive
3221,9,P1695,Remote Keyless Entry Circuit Low
3222,9,P1677,Driver 4 Line 7
3223,9,P1690,ECM Loop Overrun
3224,9,P1620,Low Coolant Circuit
3225,9,P1130,HO2S Circuit Low Variance Bank 1 Sensor 1
3226,9,P1891,Throttle Position Sensor PWM Signal Low
3227,9,P1360,Ignition Coil Group 2 Control Circuit
3228,9,P1646,Evaporative Emission (EVAP) Vent Solenoid Control Circuit
3229,9,P1602,Knock Sensor (KS) Module Performance
3230,9,P1157,HO2S Bank 2 Sensor 2 Lean System or Low Voltage
3231,9,P1686,Driver 5 Line 6
3232,9,P1573,PCM/EBTCM Serial Data Circuit
3233,9,P1884,TCC Enable/Shift Light Circuit
3234,9,P1683,Driver 5 Line 3
3235,9,P1217,Fuel Solenoid Response Time Too Long
3236,9,P1138,HO2S Bank 1 Sensor 2 Rich or High Voltage
3237,9,P1531,A/C Low Side Temperature Sensor Fault
3238,9,P1666,Driver 3 Line 6
3239,9,P1790,Transmission Control Module Checksum
3240,9,P1214,Injection Pump Timing Offset
3241,9,P1536,Engine Coolant Overtemperature - Air Conditioning (A/C)Disabled
3242,9,P1628,ECT Pull-Up Resistor
3243,9,P1364,IC Cylinder 4 Not Toggling After Enable
3244,9,P1231,Injector Circuit Cylinder 4 Intermittent
3245,9,P1701,Trans. MIL Request Circuit
3246,9,P1218,Injection Pump Calibration Circuit
3247,9,P1563,Cruise Vehicle Speed/Set Speed Difference Too High
3248,9,P1875,4WD Low Switch Circuit Electrical
3249,9,P1450,Barometric Pressure Sensor Circuit
3250,9,P1355,IC Output High/Pulse Detected when GND_Cyl. 5
3251,9,P1825,Internal Mode Switch - Invalid Range
3252,9,P1611,Loss of CVRTD Serial Data
3253,9,P1604,Loss of IPC Serial Data
3254,9,P1514,Airflow to TP Sensor Correlation High
3255,9,P1691,Coolant Gage Circuit Low Voltage
3256,9,P1365,IC Cylinder 5 Not Toggling After Enable
3257,9,P1277,Accelerator Pedal Position Sensor 1 Circuit Low Voltage
3258,9,P1164,HO2S Bank 2 Sensor 3 Rich or High Voltage
3259,9,P1671,Driver 4 Line 1
3260,9,P1871,Undefined Gear Ratio
3261,9,P1399,Wheel Speed Sensor 2 - G - Sensor Circuit Intermittent
3262,9,P1116,ECT Signal Unstable or Intermittent
3263,9,P1685,Driver 5 Line 5
3264,9,P1159,HO2S Cross Counts Bank 2 Sensor 2
3265,9,P1634,Ignition 1 Switch Circuit
3266,9,P1539,A/C Clutch Status Circuit High Voltage
3267,9,P1353,IC Output High/Pulse Detected when GND_Cyl. 3
3268,9,P1609,Loss Of TCS Serial Data
3269,9,P1599,Engine Stall or Near Stall Detected
3270,9,P1653,Oil Level Lamp Control Circuit
3271,9,P1351,Ignition Coil Control Circuit High Voltage
3272,9,P1403,Exhaust Gas Recirculation System Valve 1
3273,9,P1525,Throttle Body ServiceRequired
3274,9,P1320,IC 4X Reference Circuit Intermittent
3275,9,P1639,5 Volt Reference 2 Circuit
3276,9,P1031,HO2S Heater Current Monitor Control Circuit Banks 1 and 2 Sensor 1
3277,9,P1605,Loss of HVAC Serial Data
3278,9,P1625,TCM System Reset
3279,9,P1870,Transmission Component Slipping
3280,9,P1396,Wheel Speed Sensor 2 - G - Sensor Circuit Performance
3281,9,P1892,Throttle Position Sensor PWM Signal High
3282,9,P1190,Engine Vacuum Leak
3283,9,P1502,Theft Deterrent Fuel Enable Signal Not Received
3284,9,P1641,Malfunction Indicator Lamp (MIL) Control Circuit
3285,9,P1397,Wheel Speed Sensor 2 - G - Sensor Circuit Low Voltage
3286,9,P1886,Shift Timing Solenoid
3287,9,P1813,Torque Control
3288,9,P1113,Intake Resonance Switchover Solenoid Control Circuit
3289,9,P1257,Supercharger System Overboost
3290,9,P1410,Fuel Tank Pressure System
3291,9,P1408,Intake Manifold Pressure Sensor Circuit
3292,9,P1211,Mass Air Flow Circuit Intermittent High
3293,9,P1405,Exhaust Gas Recirculation System Valve 3
3294,9,P1534,A/C High Side Temp. Sensor Low Voltage
3295,9,P1543,A/C System Performance
3296,9,P1352,IC Output High/Pulse Detected when GND_Cyl. 2
3297,9,P1522,Park/Neutral to Drive/Reverse at High RPM
3298,9,P1533,A/C Evaporator Temp. Sens. Ckt. High Voltage
3299,9,P1451,Barometric Press. Sensor Performance
3300,9,P1134,HO2S Transition Time Ratio Bank 1 Sensor 1
3301,9,P1372,Crankshaft Position (CKP) Sensor A-B Correlation
3302,9,P1398,Wheel Speed Sensor 2 - G - Sensor Circuit High Voltage
3303,9,P1554,Cruise Control Feedback Circuit
3304,9,P1669,ABS Unit Expected
3305,9,P1371,IC 4X Reference Circuit Too Few Pulses
3306,9,P1394,Wheel Speed Sensor 1 - G - Sensor Circuit Intermittent
3307,9,P1781,Engine Torque Signal Circuit
3308,9,P1651,Fan 1 Relay Control Circuit
3309,9,P1350,Ignition Control System
3310,9,P1283,Accelerator Pedal Position Sensor 2 Circuit High Voltage
3311,9,P1521,Transmission Engaged at High Throttle Angle
3312,9,P1694,Tachometer Circuit High Voltage
3313,9,P1407,EGR Air Intrusion in Exhaust Supply to EGR Valve
3314,9,P1608,Serial Communication Problem With Device 8
3315,9,P1406,EGR Valve Pintle Position Circuit
3316,9,P1234,Injector Circuit Cylinder 5 Intermittent
3317,9,P1635,5 Volt Reference Circuit
3318,9,P1361,Ignition Coil Control Circuit Low Voltage
3319,9,P1852,Brake Band Apply SolenoidLow Voltage
3320,9,P1415,Secondary Air Injection (AIR) System Bank 1
3321,9,P1381,Misfire Detected - No Communication with Brake ControlModule
3322,9,P1135,HO2S Lean Mean Bank 1 Sensor 1
3323,9,P1542,A/C System High Pressure High Temperature
3324,9,P1705,P/N Signal Output Circuit
3325,9,P1300,Ignitor Circuit
3326,9,P1610,Loss of PZM Serial Data
3327,9,P1432,Fuel Level Sensor 2 Circuit Low Voltage
3328,9,P1568,Cruise Servo Stroke Greater than Commanded in Cruise
3329,9,P1395,Wheel Speed Sensor 2 - G - Sensor Circuit
3330,9,P1664,1-4 Upshift Lamp Control Circuit
3331,9,P1836,Kick-Down Switch Failed Open
3332,9,P1431,Fuel Level Sensor 2 Circuit Performance
3333,9,P1819,Internal Mode Switch - No Start/Wrong Range
3334,10,P1100,BARO Sensor Circuit.
3335,10,P1120,Accelerator Pedal Position Sensor Circuit.
3336,10,P1121,Accelerator Pedal Position Sensor Range/Performance Problem.
3337,10,P1125,Throttle Control Motor Circuit.
3338,10,P1126,Magnetic Clutch Circuit.
3339,10,P1127,ETCS Actuator Power Source Circuit.
3340,10,P1128,Throttle Control Motor Lock.
3341,10,P1129,Electric Throttle Control System.
3342,10,P1130,Air/Fuel Sensor Circuit Range/Performance. (Bank 1 Sensor 1)
3343,10,P1133,Air/Fuel Sensor Circuit Response. (Bank 1 Sensor 1)
3344,10,P1135,Air/Fuel Sensor Heater Circuit Response. (Bank 1 Sensor 1)
3345,10,P1150,Air/Fuel Sensor Circuit Range/Performance. (Bank 1 Sensor 2)
3346,10,P1153,Air/Fuel Sensor Circuit Response. (Bank 1 Sensor 2)
3347,10,P1155,Air/Fuel Sensor Heater Circuit. (Bank 1 Sensor 2)
3348,10,P1200,Fuel Pump Relay Circuit.
3349,10,P1300,Igniter Circuit Malfunction - No. 1.
3350,10,P1310,Igniter Circuit Malfunction - No. 2.
3351,10,P1335,No Crankshaft Position Sensor Signal - Engine Running.
3352,10,P1349,VVT System.
3353,10,P1400,Sub-Throttle Position Sensor.
3354,10,P1401,Sub-Throttle Position Sensor Range/Performance Problem.
3355,10,P1405,Turbo Pressure Sensor Circuit.
3356,10,P1406,Turbo Pressure Sensor Range/Performance Problem.
3357,10,P1410,EGR Valve Position Sensor Circuit Malfunction.
3358,10,P1411,EGR Valve Position Sensor Circuit Range/Performance.
3359,10,P1500,Starter Signal Circuit.
3360,10,P1510,Boost Pressure Control Circuit.
3361,10,P1511,Boost Pressure Low.
3362,10,P1512,Boost Pressure High.
3363,10,P1520,Stop Lamp Switch Signal Malfunction.
3364,10,P1565,Cruise Control Main Switch Circuit.
3365,10,P1600,ECM BATT Malfunction
3366,10,P1605,Knock Control CPU.
3367,10,P1630,Traction Control System.
3368,10,P1633,ECM.
3369,10,P1652,Idle Air Control Valve Control Circuit.
3370,10,P1656,OCV Circuit.
3371,10,P1658,Wastegate Valve Control Circuit.
3372,10,P1661,EGR Circuit.
3373,10,P1662,EGR by-pass Valve Control Circuit.
3374,10,P1780,Park/Neutral Position Switch Malfunction (Only For A/T)
